source,tag,xyz_file,n_atoms,topology_label,charge,uhf,e_xtb_eV_per_atom,freq_status,is_true_minimum,hops_needed,n_imaginary_before_hopping,e_final_eV_per_atom,e_shift_eV_per_atom,freq_seconds
N_csp,N_csp_N8_0053_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0053_bicyclic-3-3.xyz,8,bicyclic-3-3,0,0,-78.16078,ok,True,1,2,-78.242559,-0.081779,10.7
N_csp,N_csp_N8_0066_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0066_bicyclic-3-4-5.xyz,8,bicyclic-3-4-5,0,0,-78.59,ok,True,0,0,-78.590005,-5e-06,4.4
N_csp,N_csp_N8_0065_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0065_bicyclic-3-5.xyz,8,bicyclic-3-5,0,0,-78.59173,ok,True,0,0,-78.591733,-3e-06,4.3
N_csp,N_csp_N8_0049_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0049_bicyclic-3-4.xyz,8,bicyclic-3-4,0,0,-78.52752,ok,True,0,0,-78.527525,-5e-06,4.3
N_csp,N_csp_N8_0064_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0064_bicyclic-4-4-4.xyz,8,bicyclic-4-4-4,0,0,-78.38803,ok,True,1,3,-78.677109,-0.289079,9.9
N_csp,N_csp_N8_0073_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0073_bicyclic-3-4-5.xyz,8,bicyclic-3-4-5,0,0,-78.98318,ok,True,0,0,-78.983177,3e-06,3.7
N_csp,N_csp_N8_0063_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0063_branched-tree.xyz,8,branched-tree,0,0,-78.88463,ok,True,0,0,-78.884626,4e-06,4.3
N_csp,N_csp_N8_0079_bicyclic-3-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0079_bicyclic-3-4-5.xyz,8,bicyclic-3-4-5,0,0,-78.67254,ok,True,0,0,-78.672538,2e-06,3.6
N_csp,N_csp_N8_0075_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0075_bicyclic-3-4.xyz,8,bicyclic-3-4,0,0,-78.91831,ok,True,0,0,-78.918308,2e-06,4.2
N_csp,N_csp_N8_0076_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0076_ring-6-substituted.xyz,8,ring-6-substituted,0,0,-78.88463,ok,True,0,0,-78.884626,4e-06,4.4
N_csp,N_csp_N8_0052_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0052_ring-4-substituted.xyz,8,ring-4-substituted,0,0,-78.48207,ok,True,1,2,-78.735813,-0.253743,14.8
N_csp,N_csp_N8_0081_bicyclic-3-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0081_bicyclic-3-4-4.xyz,8,bicyclic-3-4-4,0,0,-78.98318,ok,True,0,0,-78.983177,3e-06,3.8
N_csp,N_csp_N8_0031_bicyclic-4-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0031_bicyclic-4-4-6.xyz,8,bicyclic-4-4-6,0,0,-78.31259,ok,True,1,2,-78.590005,-0.277415,25.0
N_csp,N_csp_N8_0068_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0068_bicyclic-3-3.xyz,8,bicyclic-3-3,0,0,-78.20929,ok,True,0,0,-78.209291,-1e-06,4.2
N_csp,N_csp_N8_0074_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0074_ring-4-substituted.xyz,8,ring-4-substituted,0,0,-78.91831,ok,True,0,0,-78.918308,2e-06,4.2
N_csp,N_csp_N8_0085_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0085_bicyclic-3-5.xyz,8,bicyclic-3-5,0,0,-78.98318,ok,True,0,0,-78.983177,3e-06,3.9
N_csp,N_csp_N8_0088_bicyclic-3-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0088_bicyclic-3-3-6.xyz,8,bicyclic-3-3-6,0,0,-78.70644,ok,True,0,0,-78.706437,3e-06,3.8
N_csp,N_csp_N8_0082_bicyclic-3-4-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0082_bicyclic-3-4-4-5.xyz,8,bicyclic-3-4-4-5,0,0,-78.64434,ok,True,0,0,-78.644336,4e-06,3.9
N_csp,N_csp_N8_0080_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0080_bicyclic-3-4.xyz,8,bicyclic-3-4,0,0,-78.91831,ok,True,0,0,-78.918308,2e-06,4.4
N_csp,N_csp_N8_0091_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0091_ring-4-substituted.xyz,8,ring-4-substituted,0,0,-78.40927,ok,True,0,0,-78.409268,2e-06,4.3
N_csp,N_csp_N8_0097_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0097_bicyclic-3-4.xyz,8,bicyclic-3-4,0,0,-78.46795,ok,True,0,0,-78.467948,2e-06,3.9
N_csp,N_csp_N8_0095_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0095_ring-4-substituted.xyz,8,ring-4-substituted,0,0,-78.42503,ok,True,0,0,-78.425026,4e-06,4.0
N_csp,N_csp_N8_0086_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0086_ring-6-substituted.xyz,8,ring-6-substituted,0,0,-78.64434,ok,True,0,0,-78.644337,3e-06,3.7
N_csp,N_csp_N8_0099_bicyclic-4-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0099_bicyclic-4-5-5.xyz,8,bicyclic-4-5-5,0,0,-78.59,ok,True,0,0,-78.590005,-5e-06,4.3
N_csp,N_csp_N8_0098_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0098_bicyclic-3-5.xyz,8,bicyclic-3-5,0,0,-78.47652,ok,True,0,0,-78.476518,2e-06,3.7
N_csp,N_csp_N8_0083_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0083_ring-5-substituted.xyz,8,ring-5-substituted,0,0,-78.97113,ok,True,1,1,-78.983177,-0.012047,10.6
N_csp,N_csp_N9_0002_bicyclic-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0002_bicyclic-5-5.xyz,9,bicyclic-5-5,0,1,-78.60377,ok,True,0,0,-78.603773,-3e-06,5.6
N_csp,N_csp_N8_0045_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N8_0045_bicyclic-3-3.xyz,8,bicyclic-3-3,0,0,-78.124,ok,True,1,1,-78.12717,-0.00317,27.0
N_csp,N_csp_N9_0012_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0012_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.84264,ok,True,0,0,-78.842642,-2e-06,5.7
N_csp,N_csp_N9_0009_bicyclic-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0009_bicyclic-5-5.xyz,9,bicyclic-5-5,0,1,-78.73603,ok,True,0,0,-78.736032,-2e-06,5.9
N_csp,N_csp_N9_0013_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0013_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.82936,ok,True,0,0,-78.82936,0.0,5.3
N_csp,N_csp_N9_0003_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0003_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.72558,ok,True,0,0,-78.725582,-2e-06,5.0
N_csp,N_csp_N9_0014_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0014_ring-6-substituted.xyz,9,ring-6-substituted,0,1,-78.78206,ok,True,0,0,-78.782061,-1e-06,5.2
N_csp,N_csp_N9_0007_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0007_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.64812,ok,True,0,0,-78.648122,-2e-06,4.8
N_csp,N_csp_N9_0015_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0015_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.54613,ok,True,0,0,-78.546127,3e-06,5.1
N_csp,N_csp_N9_0005_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0005_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.65126,ok,True,0,0,-78.651256,4e-06,6.8
N_csp,N_csp_N9_0017_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0017_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,4.9
N_csp,N_csp_N9_0010_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0010_branched-tree.xyz,9,branched-tree,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,5.0
N_csp,N_csp_N9_0016_bicyclic-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0016_bicyclic-4-4.xyz,9,bicyclic-4-4,0,1,-78.58223,ok,True,0,0,-78.582233,-3e-06,4.8
N_csp,N_csp_N9_0018_bicyclic-3-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0018_bicyclic-3-7.xyz,9,bicyclic-3-7,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,5.0
N_csp,N_csp_N9_0020_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0020_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,-78.359,ok,True,0,0,-78.358999,1e-06,5.4
N_csp,N_csp_N9_0028_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0028_bicyclic-4-4-4.xyz,9,bicyclic-4-4-4,0,1,-78.80487,ok,True,0,0,-78.804872,-2e-06,5.3
N_csp,N_csp_N9_0027_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0027_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.83097,ok,True,0,0,-78.830974,-4e-06,5.2
N_csp,N_csp_N9_0025_bicyclic-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0025_bicyclic-4-6.xyz,9,bicyclic-4-6,0,1,-78.83754,ok,True,0,0,-78.837537,3e-06,5.4
N_csp,N_csp_N9_0031_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0031_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.6064,ok,True,0,0,-78.606405,-5e-06,4.9
N_csp,N_csp_N9_0034_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0034_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,-78.81696,ok,True,0,0,-78.81696,0.0,5.4
N_csp,N_csp_N9_0021_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0021_branched-tree.xyz,9,branched-tree,0,1,-78.54849,ok,True,0,0,-78.548486,4e-06,5.0
N_csp,N_csp_N9_0024_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0024_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.54849,ok,True,0,0,-78.548486,4e-06,5.0
N_csp,N_csp_N9_0038_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0038_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.72913,ok,True,0,0,-78.729133,-3e-06,5.1
N_csp,N_csp_N9_0023_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0023_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.69469,ok,True,0,0,-78.694688,2e-06,8.3
N_csp,N_csp_N9_0036_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0036_branched-tree.xyz,9,branched-tree,0,1,-78.54849,ok,True,0,0,-78.548486,4e-06,5.0
N_csp,N_csp_N9_0041_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0041_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.89287,ok,True,0,0,-78.892872,-2e-06,4.6
N_csp,N_csp_N9_0030_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0030_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.72547,ok,True,0,0,-78.725467,3e-06,5.2
N_csp,N_csp_N9_0042_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0042_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.89632,ok,True,0,0,-78.896319,1e-06,4.5
N_csp,N_csp_N9_0039_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0039_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.70542,ok,True,0,0,-78.705423,-3e-06,5.9
N_csp,N_csp_N9_0019_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0019_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.56982,ok,True,1,2,-78.607687,-0.037867,18.5
N_csp,N_csp_N9_0044_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0044_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.83754,ok,True,0,0,-78.837537,3e-06,5.5
N_csp,N_csp_N9_0037_bicyclic-5-5-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0037_bicyclic-5-5-5-5.xyz,9,bicyclic-5-5-5-5,0,1,-78.64813,ok,True,0,0,-78.648127,3e-06,4.8
N_csp,N_csp_N9_0053_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0053_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.89287,ok,True,0,0,-78.892872,-2e-06,4.5
N_csp,N_csp_N9_0054_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0054_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.62724,ok,True,0,0,-78.62724,-0.0,5.2
N_csp,N_csp_N9_0046_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0046_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.28621,ok,True,0,0,-78.286214,-4e-06,5.7
N_csp,N_csp_N9_0045_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0045_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,4.8
N_csp,N_csp_N9_0047_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0047_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.70542,ok,True,0,0,-78.705423,-3e-06,6.2
N_csp,N_csp_N9_0062_bicyclic-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0062_bicyclic-4-4.xyz,9,bicyclic-4-4,0,1,-78.58223,ok,True,0,0,-78.582233,-3e-06,5.1
N_csp,N_csp_N9_0055_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0055_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.60377,ok,True,0,0,-78.603773,-3e-06,5.8
N_csp,N_csp_N9_0056_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0056_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.54849,ok,True,0,0,-78.548486,4e-06,5.0
N_csp,N_csp_N9_0043_bicyclic-3-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0043_bicyclic-3-3-4.xyz,9,bicyclic-3-3-4,0,1,-78.56037,ok,True,0,0,-78.560374,-4e-06,5.9
N_csp,N_csp_N9_0052_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0052_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.58433,ok,True,0,0,-78.584333,-3e-06,5.1
N_csp,N_csp_N9_0063_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0063_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.54613,ok,True,0,0,-78.546127,3e-06,5.3
N_csp,N_csp_N9_0067_bicyclic-3-3-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0067_bicyclic-3-3-5-5.xyz,9,bicyclic-3-3-5-5,0,1,-78.45257,ok,True,1,1,-78.489373,-0.036803,9.6
N_csp,N_csp_N9_0069_bicyclic-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0069_bicyclic-5-6.xyz,9,bicyclic-5-6,0,1,-78.54778,ok,True,0,0,-78.547778,2e-06,5.2
N_csp,N_csp_N9_0040_bicyclic-4-4-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0040_bicyclic-4-4-4.xyz,9,bicyclic-4-4-4,0,1,-78.28552,ok,True,1,1,-78.457453,-0.171933,18.5
N_csp,N_csp_N9_0079_bicyclic-3-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0079_bicyclic-3-3-4.xyz,9,bicyclic-3-3-4,0,1,-78.89632,ok,True,0,0,-78.896319,1e-06,4.8
N_csp,N_csp_N9_0073_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0073_bicyclic-3-5-6.xyz,9,bicyclic-3-5-6,0,1,-78.45257,ok,True,1,1,-78.489373,-0.036803,9.5
N_csp,N_csp_N9_0070_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0070_bicyclic-3-5-6.xyz,9,bicyclic-3-5-6,0,1,-78.64782,ok,True,0,0,-78.647824,-4e-06,4.6
N_csp,N_csp_N9_0075_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0075_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,-78.72558,ok,True,0,0,-78.725582,-2e-06,4.9
N_csp,N_csp_N9_0065_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0065_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.87186,ok,True,1,1,-78.892872,-0.021012,14.0
N_csp,N_csp_N9_0080_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0080_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.71516,ok,True,0,0,-78.715162,-2e-06,4.8
N_csp,N_csp_N9_0082_bicyclic-3-6-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0082_bicyclic-3-6-7.xyz,9,bicyclic-3-6-7,0,1,-78.78206,ok,True,0,0,-78.782061,-1e-06,5.2
N_csp,N_csp_N9_0085_bicyclic-4-4-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0085_bicyclic-4-4-5.xyz,9,bicyclic-4-4-5,0,1,-78.42845,ok,True,0,0,-78.428446,4e-06,4.7
N_csp,N_csp_N9_0077_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0077_bicyclic-3-5.xyz,9,bicyclic-3-5,0,1,-78.64852,ok,True,0,0,-78.648524,-4e-06,4.6
N_csp,N_csp_N9_0088_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0088_bicyclic-3-4.xyz,9,bicyclic-3-4,0,1,-78.72547,ok,True,0,0,-78.725467,3e-06,4.9
N_csp,N_csp_N9_0087_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0087_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.83097,ok,True,0,0,-78.830974,-4e-06,5.4
N_csp,N_csp_N9_0096_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0096_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.7124,ok,True,0,0,-78.712403,-3e-06,5.3
N_csp,N_csp_N9_0095_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0095_bicyclic-3-3.xyz,9,bicyclic-3-3,0,1,-78.81696,ok,True,0,0,-78.81696,0.0,5.5
N_csp,N_csp_N9_0084_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0084_branched-tree.xyz,9,branched-tree,0,1,-78.72913,ok,True,0,0,-78.729133,-3e-06,5.2
N_csp,N_csp_N9_0093_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0093_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.82644,ok,True,0,0,-78.826441,-1e-06,5.3
N_csp,N_csp_N9_0094_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0094_ring-5-substituted.xyz,9,ring-5-substituted,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,4.9
N_csp,N_csp_N9_0086_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0086_ring-3-substituted.xyz,9,ring-3-substituted,0,1,-78.72523,ok,True,0,0,-78.725227,3e-06,4.9
N_csp,N_csp_N10_0002_bicyclic-3-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0002_bicyclic-3-5.xyz,10,bicyclic-3-5,0,0,-78.54261,ok,True,0,0,-78.542614,-4e-06,5.4
N_csp,N_csp_N9_0097_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0097_ring-4-substituted.xyz,9,ring-4-substituted,0,1,-78.84958,ok,True,0,0,-78.849577,3e-06,5.3
N_csp,N_csp_N10_0000_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0000_ring-4-substituted.xyz,10,ring-4-substituted,0,0,-78.90339,ok,True,0,0,-78.90339,0.0,6.5
N_csp,N_csp_N10_0006_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0006_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.71045,ok,True,0,0,-78.710452,-2e-06,5.8
N_csp,N_csp_N9_0099_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N9_0099_branched-tree.xyz,9,branched-tree,0,1,-78.70542,ok,True,0,0,-78.705423,-3e-06,6.1
N_csp,N_csp_N10_0008_bicyclic-4-5-5,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0008_bicyclic-4-5-5.xyz,10,bicyclic-4-5-5,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.5
N_csp,N_csp_N10_0009_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0009_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,-78.83203,ok,True,0,0,-78.832033,-3e-06,6.0
N_csp,N_csp_N10_0013_bicyclic-5-8,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0013_bicyclic-5-8.xyz,10,bicyclic-5-8,0,0,-78.80511,ok,True,0,0,-78.805106,4e-06,6.0
N_csp,N_csp_N10_0017_bicyclic-3-4-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0017_bicyclic-3-4-6.xyz,10,bicyclic-3-4-6,0,0,-78.57435,ok,True,0,0,-78.57435,-0.0,5.6
N_csp,N_csp_N10_0012_bicyclic-3-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0012_bicyclic-3-6.xyz,10,bicyclic-3-6,0,0,-78.47254,ok,True,0,0,-78.472543,-3e-06,6.9
N_csp,N_csp_N10_0022_ring-6-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0022_ring-6-substituted.xyz,10,ring-6-substituted,0,0,-78.90239,ok,True,0,0,-78.90239,-0.0,6.5
N_csp,N_csp_N10_0003_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0003_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,-78.67255,ok,True,0,0,-78.67255,0.0,5.8
N_csp,N_csp_N10_0027_bicyclic-3-4,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0027_bicyclic-3-4.xyz,10,bicyclic-3-4,0,0,-78.54689,ok,True,0,0,-78.546892,-2e-06,5.7
N_csp,N_csp_N10_0019_ring-3-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0019_ring-3-substituted.xyz,10,ring-3-substituted,0,0,-78.72788,ok,True,0,0,-78.727876,4e-06,6.1
N_csp,N_csp_N10_0021_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0021_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.4
N_csp,N_csp_N10_0028_ring-4-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0028_ring-4-substituted.xyz,10,ring-4-substituted,0,0,-78.86863,ok,True,0,0,-78.868635,-5e-06,6.1
N_csp,N_csp_N10_0032_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0032_branched-tree.xyz,10,branched-tree,0,0,-78.86863,ok,True,0,0,-78.868635,-5e-06,5.9
N_csp,N_csp_N10_0029_bicyclic-3-4-7,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0029_bicyclic-3-4-7.xyz,10,bicyclic-3-4-7,0,0,-78.50649,ok,True,0,0,-78.506487,3e-06,6.0
N_csp,N_csp_N10_0033_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0033_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.88152,ok,True,0,0,-78.88152,-0.0,5.5
N_csp,N_csp_N10_0036_bicyclic-3-5-6,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0036_bicyclic-3-5-6.xyz,10,bicyclic-3-5-6,0,0,-78.63079,ok,True,0,0,-78.630785,5e-06,5.2
N_csp,N_csp_N10_0038_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0038_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,-78.86254,ok,True,0,0,-78.862539,1e-06,6.2
N_csp,N_csp_N10_0040_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0040_branched-tree.xyz,10,branched-tree,0,0,-78.75191,ok,True,0,0,-78.751909,1e-06,6.4
N_csp,N_csp_N10_0043_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0043_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,-78.89959,ok,True,0,0,-78.899588,2e-06,6.5
N_csp,N_csp_N10_0039_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0039_branched-tree.xyz,10,branched-tree,0,0,-78.91327,ok,True,0,0,-78.91327,-0.0,6.4
N_csp,N_csp_N10_0037_ring-5-substituted,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0037_ring-5-substituted.xyz,10,ring-5-substituted,0,0,-78.44951,ok,True,0,0,-78.449509,1e-06,7.2
N_csp,N_csp_N10_0052_bicyclic-3-3,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0052_bicyclic-3-3.xyz,10,bicyclic-3-3,0,0,-78.39936,ok,True,0,0,-78.399364,-4e-06,5.6
N_csp,N_csp_N10_0026_branched-tree,/Users/akapulco/polyN/structures_externes/N_csp/xyz/N10_0026_branched-tree.xyz,10,branched-tree,0,0,-78.7109,ok,True,0,0,-78.710898,2e-06,5.7
